index:ID,chemical,:LABEL
ETCM_XHCF_1898,"2,4-Dimethyloctan-4-Ol",chemical
ETCM_XHCF_1899,"(5Z,9Z)-3,6,10-Trimethyl-7,8,11,11A-Tetrahydrocyclodeca[B]Furan-2(4H)-One",chemical
ETCM_XHCF_1900,"(1Z,4E,8Z)-2,6,6,9-Tetramethylcycloundeca-1,4,8-Triene",chemical
ETCM_XHCF_1901,Nonan-2-Ol,chemical
ETCM_XHCF_1902,"2,3,3-Trimethyl-2-(3-Methylbuta-1,3-Dien-1-Yl)-6-Methylenecyclohexanone",chemical
ETCM_XHCF_1903,"(3Z,7Z)-3,7,10,10-Tetramethyl-12-Oxa-Bicyclo[9.1.0]Dodeca-3,7-Diene",chemical
ETCM_XHCF_1904,"3,6,10-Trimethyl-7,8-Dihydrocyclodeca[B]Furan-4(11H)-One",chemical
ETCM_XHCF_1905,"(5Z,8Z)-7H-Benzo[7]Annulene",chemical
ETCM_XHCF_1906,Decan-2-One,chemical
ETCM_XHCF_1907,M-Cymene,chemical
ETCM_XHCF_1908,1-Heptylcyclobutanecarboxylic Acid,chemical
ETCM_XHCF_1909,"(5R,6S,9R)-6-Methyl-3-(Propan-2-Ylidene)-9-(Prop-1-En-2-Yl)-1-Oxaspiro[4.4]Nonan-2-One",chemical
ETCM_XHCF_1910,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]Hept-2-Ene",chemical
ETCM_XHCF_1911,"(5S,8R,9S,10S,13S,14S)-3-Ethyl-3-Hydroxy-10,13-Dimethyl-Tetradecahydro-2H-Cyclopenta[A]Phenanthren-17(14H)-One",chemical
ETCM_XHCF_1912,"(3Az,6Z,8E)-3,8-Dimethyl-5-(Propan-2-Ylidene)Azulen-1(5H)-One",chemical
ETCM_XHCF_1913,"(1As,3As,6As,6Br)-5,5,6B-Trimethyl-1,1A,3A,4,5,6,6A,6B-Octahydrocyclopropa[E]Indene-1A,2-Dicarbaldehyde",chemical
ETCM_XHCF_1914,Hex-5-En-2-Ol,chemical
ETCM_XHCF_1915,"2,6,9,9-Tetramethylcycloundeca-2,6,10-Trienone",chemical
ETCM_XHCF_1916,"(2R,4Ar,8Ar)-4A,8-Dimethyl-2-(Prop-1-En-2-Yl)-1,2,3,4,4A,5,6,8A-Octahydronaphthalene",chemical
ETCM_XHCF_1917,O-Cymene,chemical
ETCM_XHCF_1918,"3,7,7-Trimethylbicyclo[4.1.0]Hept-2-Ene",chemical
ETCM_XHCF_1919,"1,2,3,4,4A,5,6,8A-Octahydronaphthalene",chemical
ETCM_XHCF_1920,"(S)-1-Isopropyl-4,7-Dimethyl-1,2-Dihydronaphthalene",chemical
ETCM_XHCF_1921,"(1S,4S,4Ar,8Ar)-4-Isopropyl-1,6-Dimethyl-1,2,3,4,4A,7,8,8A-Octahydronaphthalen-1-Ol",chemical
ETCM_XHCF_1922,"(1S,4R,4Ar,8Ar)-1-Isopropyl-4,7-Dimethyl-1,2,3,4,4A,5,6,8A-Octahydronaphthalen-4A-Ol",chemical
ETCM_XHCF_1923,"(1R,3Ar,4R,7R,Z)-1,4-Dimethyl-7-(Prop-1-En-2-Yl)-1,2,3,3A,4,5,6,7-Octahydroazulene",chemical
ETCM_XHCF_1924,"(3S,3As,6S,8As)-3-Methyl-8-Methylidene-5-(Propan-2-Ylidene)Octahydro-6H-3A,6-Epoxyazulen-6-Ol",chemical
ETCM_XHCF_1925,"(1Ar,7S,7As,7Br,Z)-1,1,4,7-Tetramethyl-1A,2,3,5,6,7,7A,7B-Octahydro-1H-Cyclopropa[E]Azulen-7-Ol",chemical
ETCM_XHCF_1926,"(3Z,7Z)-1,5,5,8-Tetramethyl-12-Oxa-Bicyclo[9.1.0]Dodeca-3,7-Diene",chemical
ETCM_XHCF_1927,"(5R,6S,9S)-6-Methyl-3-(Propan-2-Ylidene)-9-(Prop-1-En-2-Yl)-1-Oxaspiro[4.4]Nonan-2-One",chemical
ETCM_XHCF_1928,"(3R,10S)-3-Isopropyl-6,10-Dimethylcyclodec-6-Ene-1,4-Dione",chemical
ETCM_XHCF_1929,"(3S,3As,6R,8As)-3,8-Dimethyl-5-(Propan-2-Ylidene)-1,2,3,4,5,8A-Hexahydro-6H-3A,6-Epoxyazulen-6-Ol",chemical
ETCM_XHCF_1930,"(1S,6R,7R)-1-Methyl-7-(3-Oxobutyl)-4-(Propan-2-Ylidene)Bicyclo[4.1.0]Heptan-3-One",chemical
ETCM_XHCF_1931,"(4As,5S,7As)-4A-Hydroxy-3,5-Dimethyl-8-Methylene-5,6,7,7A,8,9-Hexahydroazuleno[6,5-B]Furan-4(4Ah)-One",chemical
ETCM_XHCF_1932,"(3E,7Z)-10-(1-Hydroxypropan-2-Ylidene)-3,7-Dimethylcyclodeca-3,7-Dienone",chemical
ETCM_XHCF_1933,"(S)-1,5,8-Trimethyl-7,8-Dihydronaphtho[2,1-B]Furan-9(6H)-One",chemical
ETCM_XHCF_1934,"(3S,3As,8R,8Ar)-3,8-Dihydroxy-3,8-Dimethyl-5-(Propan-2-Ylidene)-Hexahydroazulen-6(1H,2H,7H)-One",chemical
ETCM_XHCF_1935,"(3S,3Ar,8Ar,Z)-3,8A-Dihydroxy-3,8-Dimethyl-5-(Propan-2-Ylidene)-1,2,3,3A,4,5-Hexahydroazulen-6(8Ah)-One",chemical
ETCM_XHCF_1936,"(S,Z)-6-Methyl-5-(3-Oxobutyl)-2-(Propan-2-Ylidene)Cyclohept-4-Enone",chemical
ETCM_XHCF_1937,"(3S,3As,5S,8As)-3A-Hydroxy-3,3',3',8-Tetramethyl-1,2,3,3A,4,8A-Hexahydro-6H-Spiro[Azulene-5,2'-Oxiran]-6-One",chemical
ETCM_XHCF_1938,"(S)-6-((1R,4S,5S)-4,5-Dihydroxy-4-Methylcyclohex-2-Enyl)-2-Methylhept-2-En-4-One",chemical
ETCM_XHCF_1939,"(1S,6R,7R)-7-((S)-3-Hydroxybutyl)-1-Methyl-4-(Propan-2-Ylidene)Bicyclo[4.1.0]Heptan-3-One",chemical
ETCM_XHCF_1940,"(1S,3R,6R,7R)-1-Methyl-7-(2-(2-Methyl-1,3-Dioxolan-2-Yl)Ethyl)-4-(Propan-2-Ylidene)Bicyclo[4.1.0]Heptan-3-Ol",chemical
ETCM_XHCF_1941,"4-((1S,6R,7R)-4-(2-Hydroxypropan-2-Yl)-1-Methylbicyclo[4.1.0]Hept-3-En-7-Yl)Butan-2-One",chemical
ETCM_XHCF_1942,"(1S,4S,6R,7R)-4-(2-Hydroxypropan-2-Yl)-1-Methyl-7-(3-Oxobutyl)Bicyclo[4.1.0]Heptan-3-One",chemical
ETCM_XHCF_1943,"3-Hydroperoxy-2,6,6,9-Tetramethylcycloundeca-1,4,8-Triene",chemical
ETCM_XHCF_1944,"(3S,3As,6R,8S,8As)-3,8-Dimethyl-5-(Propan-2-Ylidene)Octahydro-6H-3A,6-Epoxyazulen-6-Ol",chemical
ETCM_XHCF_1945,"(4As,5R,7As)-7A-Methyl-5-(Prop-1-En-2-Yl)-3-(Propan-2-Ylidene)-Hexahydrocyclopenta[B]Pyran-2(3H)-One",chemical
ETCM_XHCF_1946,"(4Ar,5R,5As,6Ar)-6A-Hydroxy-3,5A-Dimethyl-5-(3-Oxobutyl)-4,4A,5,5A,6,6A-Hexahydro-2H-Cyclopropa[F][1]Benzofuran-2-One",chemical
ETCM_XHCF_1947,"(3R,3As,6R,8As)-3,8-Dimethyl-5-(Propan-2-Ylidene)-1,2,3,4,5,8A-Hexahydro-6H-3A,6-Epoxyazulen-6-Ol",chemical
ETCM_XHCF_1948,"(4Ar,5R,5As,6As)-3,5A-Dimethyl-5-(3-Oxobutyl)-4,4A,5,5A,6,6A-Hexahydro-2H-Cyclopropa[F][1]Benzofuran-2-One",chemical
ETCM_XHCF_1949,Azulen-5-Ylmethanol,chemical
ETCM_XHCF_1950,"(Z)-5-Isopropyl-3,8-Dimethyl-1,3A,4,5,6,8A-Hexahydroazulene",chemical
ETCM_XHCF_1951,(E)-1-Ethylidene-7A-Methyl-Octahydro-1H-Indene,chemical
ETCM_XHCF_1952,"4-Hydroxy-3,3,5-Trimethyl-4-Vinylcyclohexanone",chemical
ETCM_XHCF_1953,Ethyl 3-Phenylacrylate,chemical
ETCM_XHCF_1954,Propan-2-One,chemical
ETCM_XHCF_1955,"2,6-Dimethylocta-1,7-Diene",chemical
ETCM_XHCF_1956,5-Isopropyl-2-Methylenecyclohexanone,chemical
ETCM_XHCF_1957,"(1R)-1,4-Dimethyl-8-Methylene-2-Oxa-Bicyclo[3.2.1]Octane",chemical
ETCM_XHCF_1958,"2-Methyl-6-(4-Methylcyclohexa-1,4-Dienyl)Heptan-4-One",chemical
ETCM_XHCF_1959,6-(2-Hydroxypropan-2-Yl)-3-Methylcyclohex-2-Enone,chemical
ETCM_XHCF_1960,"(2,6-Dihydroxy-4-Methoxyphenyl)((1R,2S,6R)-3-Methyl-2-(3-Methylbut-2-Enyl)-6-Phenylcyclohex-3-Enyl)Methanone",chemical
ETCM_XHCF_1961,"(3S,3As,8Ar)-3-Hydroxy-3-Methyl-8-Methylene-5-(Propan-2-Ylidene)-Hexahydroazulen-6(1H,2H,7H)-One",chemical
ETCM_XHCF_1962,"5-Isopropyl-2-Methylcyclohexa-2,4-Dienone",chemical
ETCM_XHCF_1963,"1-(4-Hydroxy-3-Methoxyphenyl)-7-(4-Hydroxyphenyl)Hepta-1,6-Diene-3,5-Dione",chemical
ETCM_XHCF_1964,"(2,4-Dihydroxy-6-Methoxyphenyl)(3-Methyl-2-(3-Methylbut-2-Enyl)-6-Phenylcyclohex-3-Enyl)Methanone",chemical
ETCM_XHCF_1965,"1,7-Bis(4-Hydroxy-3-Methoxyphenyl)Hepta-1,6-Diene-3,5-Dione",chemical
ETCM_XHCF_1966,"(S)-2-Methyl-5-((R)-6-Methylhept-5-En-2-Yl)Cyclohexa-1,3-Diene",chemical
ETCM_XHCF_1967,1-Methyl-4-(6-Methylhept-5-En-2-Yl)Benzene,chemical
ETCM_XHCF_1968,Octacosane,chemical
ETCM_XHCF_1969,Quercetagetin,chemical
ETCM_XHCF_1970,Patuletin,chemical
ETCM_XHCF_1971,Methyl Farnesoate,chemical
ETCM_XHCF_1972,Schaftoside,chemical
ETCM_XHCF_1973,Isovitexin,chemical
ETCM_XHCF_1974,20-Hexadecanoylingenol,chemical
ETCM_XHCF_1975,"5,25-Stigmastadien-3Beta-Ol-Beta-D-Glucoside",chemical
ETCM_XHCF_1976,5Alpha-Stigmast-7-En-3Beta-Ol,chemical
ETCM_XHCF_1977,"7,22,25-Stigmastatrienol",chemical
ETCM_XHCF_1978,"7,24-Stigmastadienol",chemical
ETCM_XHCF_1979,"7,25-Stigmastadienol",chemical
ETCM_XHCF_1980,Alpha-Spinasterol-Beta-D-Glucoside,chemical
ETCM_XHCF_1981,Bryonolic Acid,chemical
ETCM_XHCF_1982,Campesterol,chemical
ETCM_XHCF_1983,Campesteryl Ferulate,chemical
ETCM_XHCF_1984,Cucurbitacin C,chemical
ETCM_XHCF_1985,Karounidiol 3-Benzoate,chemical
ETCM_XHCF_1986,Kaurene,chemical
ETCM_XHCF_1987,Linoleyl Acetate,chemical
ETCM_XHCF_1988,Oxofangchirine,chemical
ETCM_XHCF_1989,Palmitone,chemical
ETCM_XHCF_1990,Stearin,chemical
ETCM_XHCF_1991,Stigmasterol-Beta-D-Glucoside,chemical
ETCM_XHCF_1992,Trans-9-Trans-12-Linoleic Acid,chemical
ETCM_XHCF_1993,Trichothecin,chemical
ETCM_XHCF_1994,(25R)-Samogenin 3-O-Î’-D-Glucopyranosyl(1â†’2)-Î’-D-Galactopyranoside,chemical
ETCM_XHCF_1995,"5,25-Sitost-Dienol",chemical
ETCM_XHCF_1996,7-Oxodihydro Karounidiol,chemical
ETCM_XHCF_1997,7-Oxoisomultiflorenol,chemical
ETCM_XHCF_1998,Bryonolicacid,chemical
ETCM_XHCF_1999,Cucurbitacin B,chemical
ETCM_XHCF_2000,Hexadecane,chemical
ETCM_XHCF_2001,Hexadecanoicacid,chemical
ETCM_XHCF_2002,Karounidiol,chemical
ETCM_XHCF_2003,Lignocericacid,chemical
ETCM_XHCF_2004,Methyl Palmitate,chemical
ETCM_XHCF_2005,Myristicacid,chemical
ETCM_XHCF_2006,Naphthalene,chemical
ETCM_XHCF_2007,Pentadecanoicacid,chemical
ETCM_XHCF_2008,Phytol,chemical
ETCM_XHCF_2009,Pyrene,chemical
ETCM_XHCF_2010,Stigmastanol,chemical
ETCM_XHCF_2011,Stigmasterol,chemical
ETCM_XHCF_2012,Trans-2-Nonenal,chemical
ETCM_XHCF_2013,Trichosanicacid,chemical
ETCM_XHCF_2014,Vanillicacid,chemical
ETCM_XHCF_2015,Kuromanin Chloride,chemical
ETCM_XHCF_2016,Î‘-Ocimene,chemical
ETCM_XHCF_2017,Tyrosol,chemical
ETCM_XHCF_2018,Î’-Cedrene,chemical
ETCM_XHCF_2019,(Butylsulfonyl)Ethynylbenzene,chemical
ETCM_XHCF_2020,1-Ethenyl-1-Methyl-2-(1-Methylethenyl)-4-(Isopropyl)-Cyclohexane,chemical
ETCM_XHCF_2021,Agidol 7,chemical
ETCM_XHCF_2022,20(S)-Ginsenoside Rg3,chemical
ETCM_XHCF_2023,Ginsenoside Rg2,chemical
ETCM_XHCF_2024,Ginsenoside Rg2,chemical
ETCM_XHCF_2025,Protopanaxatriol,chemical
ETCM_XHCF_2026,Ginsenoside Rh4,chemical
ETCM_XHCF_2027,Ginsenoside Rs1,chemical
ETCM_XHCF_2028,Ginsenoside Rs1,chemical
ETCM_XHCF_2029,Globulol,chemical
ETCM_XHCF_2030,P-Tert-Butylanisole,chemical
ETCM_XHCF_2031,"(3R,9R,10R)-Heptadec-1-En-4,6-Diyne-3,9,10-Triol",chemical
ETCM_XHCF_2032,"(4Ar,9As)-2,9,9-Trimethyl-5-Methylene-4,4A,6,7,8,9A-Hexahydro-3H-Benzo[7]Annulene",chemical
ETCM_XHCF_2033,Hexacosane,chemical
ETCM_XHCF_2034,Tetracosane,chemical
ETCM_XHCF_2035,Panaxynol,chemical
ETCM_XHCF_2036,"(6Z,10E,14E,18E)-2,6,10,15,19,23-Hexamethyltetracosa-2,6,10,14,18,22-Hexaene",chemical
ETCM_XHCF_2037,Vetol,chemical
ETCM_XHCF_2038,20(R)-Ginsenoside Rg2,chemical
ETCM_XHCF_2039,Ginsenoside Rf,chemical
ETCM_XHCF_2040,Ginsenoside Rf,chemical
ETCM_XHCF_2041,Notoginsenoside R2,chemical
ETCM_XHCF_2042,Î”-Amorphene,chemical
ETCM_XHCF_2043,Î’-Guaiene,chemical
ETCM_XHCF_2044,Panaxydol,chemical
ETCM_XHCF_2045,Cam,chemical
ETCM_XHCF_2046,"4,4-Dimethylcyclopent-2-En-1-One",chemical
ETCM_XHCF_2047,Upl,chemical
ETCM_XHCF_2048,(Z)-Caryophyllene,chemical
ETCM_XHCF_2049,Piceol,chemical
ETCM_XHCF_2050,2-Methylpent-2-Enal,chemical
ETCM_XHCF_2051,Ppi,chemical
ETCM_XHCF_2052,Sextone B,chemical
ETCM_XHCF_2053,Furfuranol,chemical
ETCM_XHCF_2054,Beta-Cyclocitral,chemical
ETCM_XHCF_2055,Damascenone,chemical
ETCM_XHCF_2056,O-Methylanisole,chemical
ETCM_XHCF_2057,Pyroterebaldehyde,chemical
ETCM_XHCF_2058,Acetylfuran,chemical
ETCM_XHCF_2059,"3,3-Dimethylpent-1-Ene",chemical
ETCM_XHCF_2060,Tartaric Acid,chemical
ETCM_XHCF_2061,"Adenine,Pedatisectine B",chemical
ETCM_XHCF_2062,Aristolochic Acidâ…¡,chemical
ETCM_XHCF_2063,"1,2,3,7-Tetramethylindole",chemical
ETCM_XHCF_2064,"5-Tert-Butyl-3,3-Dimethyl-1-Indanone",chemical
ETCM_XHCF_2065,"3-Methoxy-1H-Quinazoline-2,4-Dione",chemical
ETCM_XHCF_2066,3-(4-Methylpent-3-Enyl)Thiophene,chemical
ETCM_XHCF_2067,Aristolochic Acid â…¢,chemical
ETCM_XHCF_2068,Aristolochic Acid â…¢a,chemical
ETCM_XHCF_2069,Aristolochic Acid â…£,chemical
ETCM_XHCF_2070,Aristolochic Acid â…¦,chemical
ETCM_XHCF_2071,Aristolochic Acid â…¦a,chemical
ETCM_XHCF_2072,4-Aminobenzaldoxime,chemical
ETCM_XHCF_2073,4-Ethyl-M-Xylene,chemical
ETCM_XHCF_2074,P-Tert-Butylthiophenol,chemical
ETCM_XHCF_2075,(S)-Cis-Verbenol,chemical
ETCM_XHCF_2076,"[(1S,2S,4S)-1,7,7-Trimethylnorbornan-2-Yl] Propanoate",chemical
ETCM_XHCF_2077,Pinitol,chemical
ETCM_XHCF_2078,"Beta,4-Bis(Methylene)Cyclohexaneethanol",chemical
ETCM_XHCF_2079,Methyl Isopalmitate,chemical
ETCM_XHCF_2080,Methyl Linolelaidate,chemical
ETCM_XHCF_2081,Naphthane,chemical
ETCM_XHCF_2082,Aristololactum,chemical
ETCM_XHCF_2083,Betaine,chemical
ETCM_XHCF_2084,Î”-Cadinol,chemical
ETCM_XHCF_2085,Methyl Geranate,chemical
ETCM_XHCF_2086,Dehydroaromadendrene,chemical
ETCM_XHCF_2087,Magnograndiolide,chemical
ETCM_XHCF_2088,Cepharanone A,chemical
ETCM_XHCF_2089,Aristoloside Qt,chemical
ETCM_XHCF_2090,Linalool (D),chemical
ETCM_XHCF_2091,3Beta-Hydroxy-Atractylon,chemical
ETCM_XHCF_2092,Taxifolin,chemical
ETCM_XHCF_2093,"6,8-Di-C-Methylquercetin-3-Methyl Ether",chemical
ETCM_XHCF_2094,Sitosterol,chemical
ETCM_XHCF_2095,Î‘â€”Lâ€”Butylsorbopyranoside,chemical
ETCM_XHCF_2096,Î’-D-Glucopyranose,chemical
ETCM_XHCF_2097,Aurantiamide Acetate,chemical
ETCM_XHCF_2098,Î’-D-Fructopyranose,chemical
ETCM_XHCF_2099,(25S)-17Î±-Hydroxy-5Î±-spirodecane-9-ene-3Î²-O-Î²-D-glucopyranosyl-(1â†’2)-[Î²-D-xylopyranosyl (1 â†’ 3)]-Î²-D-Pyruvyranosyl (1â†’4)-Î²-D-galactopyranoside,chemical
ETCM_XHCF_2100,8-methyl luteolin,chemical
ETCM_XHCF_2101,3-methoxy-8-methyl quercetin,chemical
ETCM_XHCF_2102,Dioscin,chemical
ETCM_XHCF_2103,6-Methoxy Dictamnine,chemical
ETCM_XHCF_2104,S-Atenolol,chemical
ETCM_XHCF_2105,Saucernetindiol,chemical
ETCM_XHCF_2106,Licoagrochalcone B,chemical
ETCM_XHCF_2107,Myristoleic Acid,chemical
ETCM_XHCF_2108,Isovanillin,chemical
ETCM_XHCF_2109,(S)-(+)-Alpha-Phellandrene,chemical
ETCM_XHCF_2110,Tmpea,chemical
ETCM_XHCF_2111,(R)-()-Citronellal,chemical
ETCM_XHCF_2112,(S)-Camphor,chemical
ETCM_XHCF_2113,Isosafrole,chemical
ETCM_XHCF_2114,(-)-Citronellal,chemical
ETCM_XHCF_2115,"Meso-1,4-Bis-(4-Hydroxy-3-Methoxyphenyl)-2,3-Dimethylbutane",chemical
ETCM_XHCF_2116,(+)-Anwulignan,chemical
ETCM_XHCF_2117,Methoxyeugenol,chemical
ETCM_XHCF_2118,"4-[(1R,2S)-2-(4-Allyl-2,6-Dimethoxyphenoxy)-1-Hydroxypropyl]-2-Methoxyphenol",chemical
ETCM_XHCF_2119,"(1R,4S,5S)-1-Isopropyl-4-Methyl-4-Bicyclo[3.1.0]Hexanol",chemical
ETCM_XHCF_2120,"[(R)-Cyano-[3-(Phenoxy)Phenyl]Methyl] (1S,3R)-3-(2,2-Dibromovinyl)-2,2-Dimethyl-Cyclopropane-1-Carboxylate",chemical
ETCM_XHCF_2121,"2,3-Dihydro-7-Methoxy-2-(3-Methoxy-4,5-Methylenedioxyphenyl)-3-Methyl-5-(E)-Propenyl-Benzofuran",chemical
ETCM_XHCF_2122,"2',4'-Dimethoxypropiophenone",chemical
ETCM_XHCF_2123,"2,6-Dimethoxy-4-[(2S,3S)-7-Methoxy-3-Methyl-5-[(E)-Prop-1-Enyl]-2,3-Dihydrobenzofuran-2-Yl]Phenol",chemical
ETCM_XHCF_2124,"4-[(2R,3S)-4-(1,3-Benzodioxol-5-Yl)-2,3-Dimethylbutyl]-2-Methoxyphenol",chemical
ETCM_XHCF_2125,"4-[(2R,3S,4S,5S)-5-(1,3-Benzodioxol-5-Yl)-3,4-Dimethyl-2-Tetrahydrofuranyl]-2-Methoxyphenol",chemical
ETCM_XHCF_2126,"4-[(2R,3S,4S,5S)-5-(4-Hydroxy-3-Methoxyphenyl)-3,4-Dimethyloxolan-2-Yl]-2-Methoxyphenol",chemical
ETCM_XHCF_2127,"4-[(2S,3S,4R,5R)-5-(4-Hydroxy-3-Methoxyphenyl)-3,4-Dimethyloxolan-2-Yl]-2,6-Dimethoxyphenol",chemical
ETCM_XHCF_2128,"5-[(2S,3S)-7-Methoxy-3-Methyl-5-[(E)-Prop-1-Enyl]-2,3-Dihydrobenzofuran-2-Yl]-1,3-Benzodioxole",chemical
ETCM_XHCF_2129,Ipmc,chemical
ETCM_XHCF_2130,Kudos,chemical
ETCM_XHCF_2131,Machilin D,chemical
ETCM_XHCF_2132,Malabaricone B,chemical
ETCM_XHCF_2133,Malabaricone C,chemical
ETCM_XHCF_2134,Myristargenol A,chemical
ETCM_XHCF_2135,Myristargenol B,chemical
ETCM_XHCF_2136,"Phenol, 4,4'-((2R,3R,4S,5S)-Tetrahydro-3,4-Dimethyl-2,5-Furandiyl)Bis(2-Methoxy-, Rel-",chemical
ETCM_XHCF_2137,"Propranolol, L-",chemical
ETCM_XHCF_2138,1'-Methoxy-2'-Hydroxydihydromollugin,chemical
ETCM_XHCF_2139,Cyclomulberrochromene,chemical
ETCM_XHCF_2140,Moracenin D,chemical
ETCM_XHCF_2141,Moscatin,chemical
ETCM_XHCF_2142,Mulberrofuran C,chemical
ETCM_XHCF_2143,Mulberrofuran M,chemical
ETCM_XHCF_2144,Mulberrofuran N,chemical
ETCM_XHCF_2145,Mulberrofuran O,chemical
ETCM_XHCF_2146,Mulberrofuran P,chemical
ETCM_XHCF_2147,Mulberrofuran Q,chemical
ETCM_XHCF_2148,Multiflor-7-Ene,chemical
ETCM_XHCF_2149,Cyclomulberrin,chemical
ETCM_XHCF_2150,Oxydihydromorusin,chemical
ETCM_XHCF_2151,Moracenin C,chemical
ETCM_XHCF_2152,Sanggenone A,chemical
ETCM_XHCF_2153,Kuwanon I,chemical
ETCM_XHCF_2154,Kuwanon A,chemical
ETCM_XHCF_2155,"Kuwanon H,Moracenin A,Albanin G",chemical
ETCM_XHCF_2156,Mulberrofuran B,chemical
ETCM_XHCF_2157,Mulberrofuran K,chemical
ETCM_XHCF_2158,Sanggenone B,chemical
ETCM_XHCF_2159,Sanggenone C,chemical
ETCM_XHCF_2160,Sanggenone D,chemical
ETCM_XHCF_2161,Sanggenone E,chemical
ETCM_XHCF_2162,Sanggenone F,chemical
ETCM_XHCF_2163,Sanggenone G,chemical
ETCM_XHCF_2164,Sanggenone H,chemical
ETCM_XHCF_2165,Sanggenone I,chemical
ETCM_XHCF_2166,Sanggenone J,chemical
ETCM_XHCF_2167,Sanggenone K,chemical
ETCM_XHCF_2168,Sanggenone L,chemical
ETCM_XHCF_2169,Sanggenone M,chemical
ETCM_XHCF_2170,Sanggenone N,chemical
ETCM_XHCF_2171,Sanggenone O,chemical
ETCM_XHCF_2172,Sanggenone P,chemical
ETCM_XHCF_2173,Kuwanon B,chemical
ETCM_XHCF_2174,Kuwanon D,chemical
ETCM_XHCF_2175,Kuwanon E,chemical
ETCM_XHCF_2176,Kuwanon F,chemical
ETCM_XHCF_2177,Kuwanon K,chemical
ETCM_XHCF_2178,Kuwanon L,chemical
ETCM_XHCF_2179,Kuwanon Y,chemical
ETCM_XHCF_2180,Kuwanon Z,chemical
ETCM_XHCF_2181,Hydroxytyrosol,chemical
ETCM_XHCF_2182,Succinic Acid,chemical
ETCM_XHCF_2183,Stigmasterol,chemical
ETCM_XHCF_2184,Stigmasterol,chemical
ETCM_XHCF_2185,"(2R,3S)-2,3-Dihydroxy-2-Isobutyl-Succinic Acid Bis[4-[(2S,3R,4S,5S,6R)-3,4,5-Trihydroxy-6-Methylol-Tetrahydropyran-2-Yl]Oxybenzyl] Ester",chemical
ETCM_XHCF_2186,Militarin,chemical
ETCM_XHCF_2187,"2-Methoxy-9,10-Dihydrophenanthrene-4,5-Diol",chemical
ETCM_XHCF_2188,Flavanthrinin,chemical
ETCM_XHCF_2189,Berbamine,chemical
ETCM_XHCF_2190,Cyt,chemical
ETCM_XHCF_2191,Methyl 4-[2-Formyl-5-(Methoxymethyl)Pyrrol-1-Yl]Butanoate,chemical
ETCM_XHCF_2192,2-Acetyl-1H-Pyrrole,chemical
ETCM_XHCF_2193,Cucurbitacin?B,chemical
ETCM_XHCF_2194,Cucurbitacin E,chemical
ETCM_XHCF_2195,4-O-A-D-Glucopyranosyl-D-Glucose,chemical
ETCM_XHCF_2196,Rhamnose,chemical
ETCM_XHCF_2197,7-Methoxy-2-Methyl Isoflavone,chemical
ETCM_XHCF_2198,10-Octadecenoic Acid,chemical
ETCM_XHCF_2199,Fencholacetate,chemical
ETCM_XHCF_2200,Acetaldehyde,chemical
ETCM_XHCF_2201,Fenchylacetate,chemical
ETCM_XHCF_2202,Cis-Ligustilide,chemical
ETCM_XHCF_2203,Terpinen-4-Ol,chemical
ETCM_XHCF_2204,Sandaracopimaric Acid,chemical
ETCM_XHCF_2205,Nordracorubin,chemical
ETCM_XHCF_2206,Nordracorhodin,chemical
ETCM_XHCF_2207,Dehydroabietic Acid,chemical
ETCM_XHCF_2208,Dehydroabietic Acid,chemical
ETCM_XHCF_2209,(2S)-5-Methoxy-6-Methylflavan-7-Ol,chemical
ETCM_XHCF_2210,Dracooxepine,chemical
ETCM_XHCF_2211,Dracorubin,chemical
ETCM_XHCF_2212,Dracorubin,chemical
ETCM_XHCF_2213,Dracorhodin,chemical
ETCM_XHCF_2214,Dracoflavan A,chemical
ETCM_XHCF_2215,Abietic Acid,chemical
ETCM_XHCF_2216,Pimaric Acid,chemical
ETCM_XHCF_2217,"2,4-Dihydroxy-6-Methoxychalcone",chemical
ETCM_XHCF_2218,"2,4-Dihydroxy-5-Methyl-6-Methoxychalcone",chemical
ETCM_XHCF_2219,"Taraxasterol,Î‘-Lactucerol",chemical
ETCM_XHCF_2220,Daucosterol,chemical
ETCM_XHCF_2221,Hyperoside,chemical
ETCM_XHCF_2222,Rutinum,chemical
ETCM_XHCF_2223,Myricetrin,chemical
ETCM_XHCF_2224,Quercetin-3-Rhamnoside,chemical
ETCM_XHCF_2225,Kaempferol-7-O-Î‘-L-Rhamnoside,chemical
ETCM_XHCF_2226,Glucosyltormentate,chemical
ETCM_XHCF_2227,Tormentic Acid,chemical
ETCM_XHCF_2228,Potengrtillosidea,chemical
ETCM_XHCF_2229,17?-Ethoxyphaeophorbidea,chemical
ETCM_XHCF_2230,Niga-Ichigosidef1,chemical
ETCM_XHCF_2231,Kaji-Ichigosidef1,chemical
ETCM_XHCF_2232,Euscaphic Acid,chemical
ETCM_XHCF_2233,"3,3'-Di-O-Methyl Ellagic Acid",chemical
ETCM_XHCF_2234,Gemin A,chemical
ETCM_XHCF_2235,Casuarinin,chemical
ETCM_XHCF_2236,Pedunculagin,chemical
ETCM_XHCF_2237,Petentillin,chemical
ETCM_XHCF_2238,Tellimagrandin â…¡,chemical
ETCM_XHCF_2239,"11,14,17-Eicosatrienoicacid,Methylester",chemical
ETCM_XHCF_2240,Linoleic Acid,chemical
ETCM_XHCF_2241,Trans-Phytol,chemical
