index:ID,Disease_Name,:LABEL
ETCM_disease_id_1314,Dysphoric Mood,disease
ETCM_disease_id_1315,Dysplastic Gangliocytoma Of The Cerebellum,disease
ETCM_disease_id_1316,Dyspnea,disease
ETCM_disease_id_1317,Dysregulation Of Apoptosis,disease
ETCM_disease_id_1318,Dyssynergia,disease
ETCM_disease_id_1319,Dystrophic Fingernails,disease
ETCM_disease_id_1320,Dysuria,disease
ETCM_disease_id_1321,Early Balding,disease
ETCM_disease_id_1322,Early Stage Hormone Sensitive Prostate Cancer,disease
ETCM_disease_id_1323,Easy Fatigability,disease
ETCM_disease_id_1324,Ebola Virus Infection,disease
ETCM_disease_id_1325,Ecchymosis,disease
ETCM_disease_id_1326,Echolalia,disease
ETCM_disease_id_1327,Eclampsia,disease
ETCM_disease_id_1328,Ectopic Kidney,disease
ETCM_disease_id_1329,Eczema,disease
ETCM_disease_id_1330,Eczematoid Dermatitis,disease
ETCM_disease_id_1331,Edema,disease
ETCM_disease_id_1332,Edema Of The Dorsum Of Feet,disease
ETCM_disease_id_1333,Edema Of The Dorsum Of Hands,disease
ETCM_disease_id_1334,Edema Of The Lower Limbs,disease
ETCM_disease_id_1335,Eeg Abnormality,disease
ETCM_disease_id_1336,Eeg With Generalized Slow Activity,disease
ETCM_disease_id_1337,Eeg With Multifocal Slow Activity,disease
ETCM_disease_id_1338,Eeg With Persistent Abnormal Rhythmic Activity,disease
ETCM_disease_id_1339,Eeg With Spike-Wave Complexes (>3.5 Hz),disease
ETCM_disease_id_1340,Effort-Induced Polymorphic Ventricular Tachycardias,disease
ETCM_disease_id_1341,Eicosanoid-Mediated Disorders,disease
ETCM_disease_id_1342,Elbow Ankylosis,disease
ETCM_disease_id_1343,Elbow Dislocation,disease
ETCM_disease_id_1344,Elbow Flexion Contracture,disease
ETCM_disease_id_1345,Elevated 8(9)-Cholestenol,disease
ETCM_disease_id_1346,Elevated 8-Dehydrocholesterol,disease
ETCM_disease_id_1347,Elevated Aldolase Level,disease
ETCM_disease_id_1348,Elevated Alkaline Phosphatase,disease
ETCM_disease_id_1349,Elevated Alkaline Phosphatase Of Bone Origin,disease
ETCM_disease_id_1350,Elevated Alkaline Phosphatase Of Hepatic Origin,disease
ETCM_disease_id_1351,Elevated Alpha-Fetoprotein,disease
ETCM_disease_id_1352,Elevated Amniotic Fluid Alpha-Fetoprotein,disease
ETCM_disease_id_1353,Elevated Apolipoprotein A-Ii Level,disease
ETCM_disease_id_1354,Elevated Apolipoprotein B Level,disease
ETCM_disease_id_1355,Elevated C-Reactive Protein Level,disease
ETCM_disease_id_1356,Elevated Calcitonin,disease
ETCM_disease_id_1357,Elevated Circulating Catecholamine Level,disease
ETCM_disease_id_1358,Elevated Circulating Follicle Stimulating Hormone Level,disease
ETCM_disease_id_1359,Elevated Circulating Luteinizing Hormone Level,disease
ETCM_disease_id_1360,Elevated Circulating Parathyroid Hormone Level,disease
ETCM_disease_id_1361,Elevated Circulating Ribitol Concentration,disease
ETCM_disease_id_1362,Elevated Creatine Kinase After Exercise,disease
ETCM_disease_id_1363,Elevated Diastolic Blood Pressure,disease
ETCM_disease_id_1364,Elevated Erythrocyte Sedimentation Rate,disease
ETCM_disease_id_1365,Elevated Hemoglobin A1C,disease
ETCM_disease_id_1366,Elevated Hepatic Iron Concentration,disease
ETCM_disease_id_1367,Elevated Hepatic Transaminase,disease
ETCM_disease_id_1368,Elevated Intracellular Cystine,disease
ETCM_disease_id_1369,Elevated Jugular Venous Pressure,disease
ETCM_disease_id_1370,Elevated Leukocyte Alkaline Phosphatase,disease
ETCM_disease_id_1371,Elevated Levels Of Phytanic Acid,disease
ETCM_disease_id_1372,Elevated Long Chain Fatty Acids,disease
ETCM_disease_id_1373,Elevated Maternal Serum Alpha-Fetoprotein,disease
ETCM_disease_id_1374,Elevated Mean Arterial Pressure,disease
ETCM_disease_id_1375,Elevated Plasma Acylcarnitine Levels,disease
ETCM_disease_id_1376,Elevated Plasma Branched Chain Amino Acids,disease
ETCM_disease_id_1377,Elevated Plasma Citrulline,disease
ETCM_disease_id_1378,"Elevated Proportion Of Cd4-Negative, Cd8-Negative, Alpha-Beta Regulatory T Cells",disease
ETCM_disease_id_1379,Elevated Pulmonary Artery Pressure,disease
ETCM_disease_id_1380,Elevated Red Cell Adenosine Deaminase Activity,disease
ETCM_disease_id_1381,Elevated Right Atrial Pressure,disease
ETCM_disease_id_1382,Elevated Serum 11-Deoxycortisol,disease
ETCM_disease_id_1383,Elevated Serum Acid Phosphatase,disease
ETCM_disease_id_1384,Elevated Serum Alanine Aminotransferase,disease
ETCM_disease_id_1385,Elevated Serum Aspartate Aminotransferase,disease
ETCM_disease_id_1386,Elevated Serum Creatine Phosphokinase,disease
ETCM_disease_id_1387,Elevated Serum Creatinine,disease
ETCM_disease_id_1388,Elevated Serum Long-Chain Fatty Acids,disease
ETCM_disease_id_1389,Elevated Serum Transaminases During Infections,disease
ETCM_disease_id_1390,Elevated Sweat Chloride,disease
ETCM_disease_id_1391,Elevated Systolic Blood Pressure,disease
ETCM_disease_id_1392,Elevated Tissue Non-Specific Alkaline Phosphatase,disease
ETCM_disease_id_1393,Elevated Transferrin Saturation,disease
ETCM_disease_id_1394,Elevated Urinary Catecholamines,disease
ETCM_disease_id_1395,Elevated Urinary Delta-Aminolevulinic Acid,disease
ETCM_disease_id_1396,Elevated Urinary Dopamine,disease
ETCM_disease_id_1397,Elevated Urinary Epinephrine,disease
ETCM_disease_id_1398,Elevated Urinary Homovanillic Acid,disease
ETCM_disease_id_1399,Elevated Urinary Norepinephrine,disease
ETCM_disease_id_1400,Elevated Urinary Vanillylmandelic Acid,disease
ETCM_disease_id_1401,Elevated Urine Pyrophosphate,disease
ETCM_disease_id_1402,Elliptocytosis,disease
ETCM_disease_id_1403,Embryonal Rhabdomyosarcoma,disease
ETCM_disease_id_1404,Emg Abnormality,disease
ETCM_disease_id_1405,Emotional Blunting,disease
ETCM_disease_id_1406,Emotional Diseases,disease
ETCM_disease_id_1407,Emotional Lability,disease
ETCM_disease_id_1408,Emphysema,disease
ETCM_disease_id_1409,Encephalitis,disease
ETCM_disease_id_1410,Endocardial Fibrosis,disease
ETCM_disease_id_1411,Endocrine Disorder,disease
ETCM_disease_id_1412,Endometrial Cancer,disease
ETCM_disease_id_1413,Endometrial Neoplasms,disease
ETCM_disease_id_1414,Endometriosis,disease
ETCM_disease_id_1415,Endomyocardial Fibrosis,disease
ETCM_disease_id_1416,Endopolyploidy On Chromosome Studies Of Bone Marrow,disease
ETCM_disease_id_1417,Endothelium-Related Inflammatory Diseases,disease
ETCM_disease_id_1418,Endotoxemia,disease
ETCM_disease_id_1419,Endotoxic Shock,disease
ETCM_disease_id_1420,Endotoxin-Induced Inflammation,disease
ETCM_disease_id_1421,Endotoxin-Mediated Diseases,disease
ETCM_disease_id_1422,Endotoxin Lethality,disease
ETCM_disease_id_1423,Enlarged Cisterna Magna,disease
ETCM_disease_id_1424,Enlarged Joints,disease
ETCM_disease_id_1425,Enlarged Mesenteric Lymph Node,disease
ETCM_disease_id_1426,Enlarged Polycystic Ovaries,disease
ETCM_disease_id_1427,Enlarged Tonsils,disease
ETCM_disease_id_1428,Enlargement Of Parotid Gland,disease
ETCM_disease_id_1429,Enlargement Of The Ankles,disease
ETCM_disease_id_1430,Enlargement Of The Wrists,disease
ETCM_disease_id_1431,Enterocolitis,disease
ETCM_disease_id_1432,Enteroviral Dermatomyositis Syndrome,disease
ETCM_disease_id_1433,Enteroviral Hepatitis,disease
ETCM_disease_id_1434,Enterovirus-Induced Cardiac Injury,disease
ETCM_disease_id_1435,Enthesitis,disease
ETCM_disease_id_1436,Enuresis,disease
ETCM_disease_id_1437,Enzyme Deficiency,disease
ETCM_disease_id_1438,Eosinophil Mediated Disease,disease
ETCM_disease_id_1439,Eosinophilia,disease
ETCM_disease_id_1440,Ependymoma,disease
ETCM_disease_id_1441,Epidermal Hyperplasia,disease
ETCM_disease_id_1442,Epidermoid Cyst,disease
ETCM_disease_id_1443,Epidermolysis Bullosa,disease
ETCM_disease_id_1444,Epididymal Cyst,disease
ETCM_disease_id_1445,Epididymitis,disease
ETCM_disease_id_1446,Epigastric Pain,disease
ETCM_disease_id_1447,Epilepsia Partialis Continua,disease
ETCM_disease_id_1448,Epilepsy,disease
ETCM_disease_id_1449,"Epilepsy, Frontal Lobe",disease
ETCM_disease_id_1450,Epileptic Encephalopathy,disease
ETCM_disease_id_1451,Epileptic Seizures,disease
ETCM_disease_id_1452,Epileptic Spasms,disease
ETCM_disease_id_1453,Epiphora,disease
ETCM_disease_id_1454,Epiphyseal Dysplasia,disease
ETCM_disease_id_1455,Episcleritis,disease
ETCM_disease_id_1456,Episodic Abdominal Pain,disease
ETCM_disease_id_1457,Episodic Ammonia Intoxication,disease
ETCM_disease_id_1458,Episodic Ataxia,disease
ETCM_disease_id_1459,Episodic Fever,disease
ETCM_disease_id_1460,Episodic Flaccid Weakness,disease
ETCM_disease_id_1461,Episodic Generalized Hypotonia,disease
ETCM_disease_id_1462,Episodic Hemiplegia,disease
ETCM_disease_id_1463,Episodic Hemolytic Anemia,disease
ETCM_disease_id_1464,Episodic Hyperhidrosis,disease
ETCM_disease_id_1465,Episodic Hypertension,disease
ETCM_disease_id_1466,Episodic Hypokalemia,disease
ETCM_disease_id_1467,Episodic Ketoacidosis,disease
ETCM_disease_id_1468,Episodic Metabolic Acidosis,disease
ETCM_disease_id_1469,Episodic Paroxysmal Anxiety,disease
ETCM_disease_id_1470,Episodic Peripheral Neuropathy,disease
ETCM_disease_id_1471,Episodic Quadriplegia,disease
ETCM_disease_id_1472,Episodic Respiratory Distress,disease
ETCM_disease_id_1473,Episodic Tachypnea,disease
ETCM_disease_id_1474,Episodic Upper Airway Obstruction,disease
ETCM_disease_id_1475,Episodic Vomiting,disease
ETCM_disease_id_1476,Epispadias,disease
ETCM_disease_id_1477,Epistaxis,disease
ETCM_disease_id_1478,Er Alpha-Positive Prostate Tumors,disease
ETCM_disease_id_1479,Er Beta-Positive Prostate Tumors,disease
ETCM_disease_id_1480,Erectile Dysfunction,disease
ETCM_disease_id_1481,Erratic Myoclonus,disease
ETCM_disease_id_1482,Eruptive Xanthomas,disease
ETCM_disease_id_1483,Erysipelas,disease
ETCM_disease_id_1484,Erythema,disease
ETCM_disease_id_1485,Erythema Nodosum,disease
ETCM_disease_id_1486,Erythematous Plaque,disease
ETCM_disease_id_1487,Erythroderma,disease
ETCM_disease_id_1488,Erythroid Hyperplasia,disease
ETCM_disease_id_1489,Erythroid Hypoplasia,disease
ETCM_disease_id_1490,Erythromelalgia,disease
ETCM_disease_id_1491,Esophageal Atresia,disease
ETCM_disease_id_1492,Esophageal Cancer,disease
ETCM_disease_id_1493,Esophageal Neoplasms,disease
ETCM_disease_id_1494,Esophageal Stricture,disease
ETCM_disease_id_1495,Esophageal Ulceration,disease
ETCM_disease_id_1496,Esophageal Varix,disease
ETCM_disease_id_1497,Esophagitis,disease
ETCM_disease_id_1498,Esotropia,disease
ETCM_disease_id_1499,Essential Hypertension,disease
ETCM_disease_id_1500,Essential Thrombocythemia,disease
ETCM_disease_id_1501,Estrogen Disorders,disease
ETCM_disease_id_1502,Ethylmalonic Aciduria,disease
ETCM_disease_id_1503,Euphoria,disease
ETCM_disease_id_1504,Euthyroid Goiter,disease
ETCM_disease_id_1505,Everted Lower Lip Vermilion,disease
ETCM_disease_id_1506,Ewing's Sarcoma,disease
ETCM_disease_id_1507,Exaggerated Median Tongue Furrow,disease
ETCM_disease_id_1508,Exaggerated Startle Response,disease
ETCM_disease_id_1509,Excessive Collagen Deposition,disease
ETCM_disease_id_1510,Excessive Daytime Sleepiness,disease
ETCM_disease_id_1511,Excessive Postoperative Bleeding,disease
ETCM_disease_id_1512,Excessive Salivation,disease
ETCM_disease_id_1513,Excessive Weight Gain Associated With Obesity Of Multiple Etiology,disease
ETCM_disease_id_1514,Exercise-Induced Hemolysis,disease
ETCM_disease_id_1515,Exercise-Induced Lactic Acidemia,disease
ETCM_disease_id_1516,Exercise-Induced Muscle Cramps,disease
ETCM_disease_id_1517,Exercise-Induced Muscle Fatigue,disease
ETCM_disease_id_1518,Exercise-Induced Muscle Stiffness,disease
ETCM_disease_id_1519,Exercise-Induced Myalgia,disease
ETCM_disease_id_1520,Exercise-Induced Myoglobinuria,disease
ETCM_disease_id_1521,Exercise-Induced Rhabdomyolysis,disease
ETCM_disease_id_1522,Exercise Intolerance,disease
ETCM_disease_id_1523,Exertional Dyspnea,disease
ETCM_disease_id_1524,Exostoses,disease
ETCM_disease_id_1525,Exotropia,disease
ETCM_disease_id_1526,Experimental Autoimmune Encephalomyelitis,disease
ETCM_disease_id_1527,Expressive Language Delay,disease
ETCM_disease_id_1528,Extension Of Hair Growth On Temples To Lateral Eyebrow,disease
ETCM_disease_id_1529,External Ophthalmoplegia,disease
ETCM_disease_id_1530,Extraadrenal Pheochromocytoma,disease
ETCM_disease_id_1531,Extrahepatic Cholestasis,disease
ETCM_disease_id_1532,Extramedullary Hematopoiesis,disease
ETCM_disease_id_1533,Extrapyramidal Muscular Rigidity,disease
ETCM_disease_id_1534,Exudative Age-Related Macular Degeneration,disease
ETCM_disease_id_1535,Eye Diseases,disease
ETCM_disease_id_1536,Eye Inflammation,disease
ETCM_disease_id_1537,Eyelid Coloboma,disease
ETCM_disease_id_1538,Eyelid Myoclonias,disease
ETCM_disease_id_1539,Eyelid Myokymia,disease
ETCM_disease_id_1540,Facial-Lingual Fasciculations,disease
ETCM_disease_id_1541,Facial Cleft,disease
ETCM_disease_id_1542,Facial Diplegia,disease
ETCM_disease_id_1543,Facial Edema,disease
ETCM_disease_id_1544,Facial Erythema,disease
ETCM_disease_id_1545,Facial Flushing After Alcohol Intake,disease
ETCM_disease_id_1546,Facial Grimacing,disease
ETCM_disease_id_1547,Facial Hypertrichosis,disease
ETCM_disease_id_1548,Facial Myokymia,disease
ETCM_disease_id_1549,Facial Palsy,disease
ETCM_disease_id_1550,Facial Palsy Secondary To Cranial Hyperostosis,disease
ETCM_disease_id_1551,Facial Paralysis,disease
ETCM_disease_id_1552,Facial Telangiectasia,disease
ETCM_disease_id_1553,Factor X Activation Deficiency,disease
ETCM_disease_id_1554,Failure To Thrive Secondary To Recurrent Infections,disease
ETCM_disease_id_1555,Fair Hair,disease
ETCM_disease_id_1556,Fallopian Tube Cancer,disease
ETCM_disease_id_1557,Falls,disease
ETCM_disease_id_1558,Familial Alzheimer's Disease,disease
ETCM_disease_id_1559,Fasciculations,disease
ETCM_disease_id_1560,Fasting Hyperinsulinemia,disease
ETCM_disease_id_1561,Fasting Hypoglycemia,disease
ETCM_disease_id_1562,Fat Malabsorption,disease
ETCM_disease_id_1563,Fatal Liver Failure In Infancy,disease
ETCM_disease_id_1564,Fatigable Weakness,disease
ETCM_disease_id_1565,Fatigable Weakness Of Bulbar Muscles,disease
ETCM_disease_id_1566,Fatigable Weakness Of Distal Limb Muscles,disease
ETCM_disease_id_1567,Fatigable Weakness Of Neck Muscles,disease
ETCM_disease_id_1568,Fatigable Weakness Of Respiratory Muscles,disease
ETCM_disease_id_1569,Fatigable Weakness Of Swallowing Muscles,disease
ETCM_disease_id_1570,Fatiguable Weakness Of Proximal Limb Muscles,disease
ETCM_disease_id_1571,Fatigue,disease
ETCM_disease_id_1572,Fatty Liver,disease
ETCM_disease_id_1573,Fatty Replacement Of Skeletal Muscle,disease
ETCM_disease_id_1574,Fava Bean-Induced Hemolytic Anemia,disease
ETCM_disease_id_1575,Febrile Convulsions,disease
ETCM_disease_id_1576,Febrile Neutropenia,disease
ETCM_disease_id_1577,Febrile Seizures,disease
ETCM_disease_id_1578,Feeding Difficulties,disease
ETCM_disease_id_1579,Feeding Difficulties In Infancy,disease
ETCM_disease_id_1580,Female Anorgasmia,disease
ETCM_disease_id_1581,Female Hypogonadism,disease
ETCM_disease_id_1582,Female Infertility,disease
ETCM_disease_id_1583,Female Sexual Dysfunction,disease
ETCM_disease_id_1584,Femoral Bowing,disease
ETCM_disease_id_1585,Femoral Hernia,disease
ETCM_disease_id_1586,Fetal Cystic Hygroma,disease
ETCM_disease_id_1587,Fetal Diseases,disease
ETCM_disease_id_1588,Fever,disease
ETCM_disease_id_1589,Fibroadenoma Of The Breast,disease
ETCM_disease_id_1590,Fibrofolliculoma,disease
ETCM_disease_id_1591,Fibroma,disease
ETCM_disease_id_1592,Fibrosarcoma,disease
ETCM_disease_id_1593,Fibrosing Alveolitis,disease
ETCM_disease_id_1594,Fibrosis,disease
ETCM_disease_id_1595,Fibrotic Disease,disease
ETCM_disease_id_1596,Fibrotic Renal Disease,disease
ETCM_disease_id_1597,Fibular Overgrowth,disease
ETCM_disease_id_1598,"Fine, Reticulate Skin Pigmentation",disease
ETCM_disease_id_1599,Fine Hair,disease
ETCM_disease_id_1600,Finger Clinodactyly,disease
ETCM_disease_id_1601,Finger Swelling,disease
ETCM_disease_id_1602,Fingerprint Intracellular Accumulation Of Autofluorescent Lipopigment Storage Material,disease
ETCM_disease_id_1603,Firm Muscles,disease
ETCM_disease_id_1604,First Dorsal Interossei Muscle Atrophy,disease
ETCM_disease_id_1605,Fixed Elbow Flexion,disease
ETCM_disease_id_1606,Fixed Facial Expression,disease
ETCM_disease_id_1607,Flank Pain,disease
ETCM_disease_id_1608,Flat Cornea,disease
ETCM_disease_id_1609,Flavivirus Infection,disease
ETCM_disease_id_1610,Flexion Contracture,disease
ETCM_disease_id_1611,Flexion Contracture Of Finger,disease
ETCM_disease_id_1612,Flexion Contracture Of The 4Th Toe,disease
ETCM_disease_id_1613,Flexion Contracture Of Thumb,disease
ETCM_disease_id_1614,Flexion Contracture Of Toe,disease
ETCM_disease_id_1615,Fluctuations In Consciousness,disease
ETCM_disease_id_1616,Flushing,disease
ETCM_disease_id_1617,Focal-Onset Seizure,disease
ETCM_disease_id_1618,Focal Aware Seizure,disease
ETCM_disease_id_1619,Focal Clonic Seizures,disease
ETCM_disease_id_1620,Focal Cortical Dysplasia Type Ii,disease
ETCM_disease_id_1621,Focal Dystonia,disease
ETCM_disease_id_1622,Focal Glomerulosclerosis,disease
ETCM_disease_id_1623,Focal Impaired Awareness Seizure,disease
ETCM_disease_id_1624,Focal Ischemia,disease
ETCM_disease_id_1625,Focal Myoclonic Seizures,disease
ETCM_disease_id_1626,Focal Segmental Glomerulosclerosis,disease
ETCM_disease_id_1627,"Focal Seizures, Afebril",disease
ETCM_disease_id_1628,Focal Stroke,disease
ETCM_disease_id_1629,Focal Tonic Seizures,disease
ETCM_disease_id_1630,Folate-Responsive Megaloblastic Anemia,disease
ETCM_disease_id_1631,Folate-Unresponsive Megaloblastic Anemia,disease
ETCM_disease_id_1632,Follicular Hyperplasia,disease
ETCM_disease_id_1633,Follicular Thyroid Carcinoma,disease
ETCM_disease_id_1634,Folliculitis,disease
ETCM_disease_id_1635,Food Intolerance,disease
ETCM_disease_id_1636,Foot Acroosteolysis,disease
ETCM_disease_id_1637,Foot Osteomyelitis,disease
ETCM_disease_id_1638,Forehead Hyperpigmentation,disease
ETCM_disease_id_1639,Fracture Healing,disease
ETCM_disease_id_1640,Fractures Of The Long Bones,disease
ETCM_disease_id_1641,Fragile Teeth,disease
ETCM_disease_id_1642,Freckling,disease
